Name,Vote Account,Identity,REV,Inflation,MEV,Tx,User Tx,Vote Tx,Pri Fees,Sig Fees,Rewards,Stake,Votes,Latency,CU,Leader Slots
Quantix,vanFfAkyFXFnj6TpmVwet6pJBnS4nBWNcJiE5GEsZ4K,N43JWBg42ZoUFMkHsRUVbP7wGVdxaHKanqaF9BBNiFC,0.2711414338709678,0.23814173387096776,0.0052451,1288,517,770,0.0243758,0.0033919,0.0277546,748,1730,1.009,33439016,248
LightNode,ViKLknQuks11DLEjZ7Y2aNYAAT7Q3NTKLGxs8rdnLVi,VicAQ3U2GjjAuF3tPCtEQZdZKnpAAxkr5Q3zjDKmdo7,0.27084612826086957,0.24111722826086956,0.005998,1317,555,762,0.0202721,0.003471,0.0237309,756,2330,1.014,36939075,184
Nam-dok-mai 🤑 stake-earn-repeat,5XGMWvqZSBk1fktPtxbwaMF5dhkbrtchpwd4xiXG9q8u,GQiWnDYrzHMALWG9avt5FCu1wisAQHjGY5ve7GMBiPEe,0.26740088695652175,0.23827358695652173,0.008165,1253,495,757,0.0176737,0.0033001,0.0209623,779,4314,1.133,31793313,92
Lantern,FACqsS19VScz8oo2YhdMg35EsAy6xsCZ9Y58eJXGv8QJ,FACb6bbTDRBHCK999V8ox8jga5JBnt1r3vvzmAYAMv2o,0.26691633243243246,0.24454493243243244,0.0017686,1299,528,771,0.0171959,0.0034203,0.0206028,767,2897,1.012,34771257,148
,E5Y8uSQ8SWHH7GynZqMGirckAybkWXH5QcxtZ6tLezbn,F6kVwubXEfZZo6e4Kozrtg7WoWk5wTRmrC8pwoxSLa7S,0.26609714285714287,0.23828564285714288,0.0040662,1302,533,769,0.0203366,0.0034197,0.0237453,747,1524,1.021,33591903,280
Realms Validator,RLMS1xvot6R9RCDbCtZN8toXGm1ceJHXnBSNC1wY3FU,RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,0.2641783844827586,0.2420422844827586,0.0048036,1291,564,726,0.0139433,0.0034011,0.0173325,759,1719,1.148,35842166,232
,9gX9MV3nGHRs1R9E52Q3vMg1tNGe5NHvzdfo3AMHnr5t,4Kbcyn7JVPAWLRLPsNGTPmcNMvCkLTw51ZLRhqsUC6jP,0.26403159655172415,0.24123189655172414,0.0023979,1275,509,766,0.0170739,0.0033396,0.0204018,757,3666,1.025,31878300,116
Famous Foxes,FoXyNdpkiQBsWgrYER43PcZ5rcpzMk8jGxN3NyEx5dmB,FoXyHJXdQGK2eHoTjSAzHq4hzxWdJvpGgyzrtPS9eAk,0.26299846875,0.22564046875,0.0022245,1234,579,655,0.0318654,0.0032814,0.0351335,708,5782,1.794,37916027,64
DarkTower,J6KaKtLRj7eQGuVVL2CAz1AS9kDxsrmej9QbYkEtsiAD,5ghoFEVrsXeAPB6SUmBpZ2xq3KvHEjNMeSaBnxEBXkHV,0.26024226052631577,0.2156429605263158,0.0023556,1314,543,771,0.038815,0.0034393,0.0422437,676,2821,1.013,36016960,152
WinStake Labs,mNyQrNRYAuL2CwNCGmCsmwj9EcG88Sf8hs5rCirZaUr,2nhGaJvR17TeytzJVajPfABHQcAwinKoCG8F69gRdQot,0.2579704375,0.2359159375,0.0067121,1264,508,755,0.012028,0.0033259,0.0153424,741,3307,1.036,32573889,128
GUIDES,wetwJSUHT5afX3gP49q75gkz8FcCfvsw2kuSQ1UjT9R,wetkjRRRDrSPAzHqfVHtFDbhNnejKm5UPfkHeccFCpo,0.25749467916666663,0.23508197916666665,0.0039431,1284,539,744,0.0151005,0.0033812,0.0184696,737,4336,1.057,34160220,96
Rancho Stake,DGB2xq1gP7d74HAsuVShUskoU3dmoKuotFDtoPr2kFVT,EZHZcXFpiiooHDJymKPro6gSVBqz6JfRwDAnSHUwkXRV,0.2574137,0.22014,0.0117723,1225,468,757,0.0222971,0.0032175,0.0255014,700,14598,1.162,28687278,36
Dan's Validator,B38JgkTi7Fu2Uxk8JzNw4M7aMhVxzGu2fsRqHNScPkCQ,5yEnvhM4Ld3UZs2n173J2iR369E1ddcbQYeLSZxk4cYj,0.25674779999999997,0.228211,0.0036922,1381,601,780,0.0211822,0.0036751,0.0248446,716,20419,1.101,36858906,20
MICOBO,MicobSZgB9CZNvmnFSYbEtMjy7CUui5o6P3XoGTwZC5,MicoB9cA9R6jsicdhzWFjwd9HMkV8FA4o3WxYU6Z2yz,0.2566535545454545,0.22768045454545452,0.0039764,1325,564,760,0.0215224,0.0034878,0.0249967,714,9746,1.012,36696172,44
,ParaCzYN8KHz4B7xsSeEpmTyE5EBjpWifbpSfsDkiTq,parayLyZvwnGjDT2pGqrVn8UDxmNcdNQCE8uPRWMeRz,0.2550858272727273,0.24109022727272728,0.0005135,1053,384,669,0.0107506,0.0027395,0.0134821,757,8982,1.179,25002435,44
IBRL,dzufrE42PJjNNRBstdmunAdeDToDA3Cax6WDpFVj36Y,dzBhD4wikyy7xqwiJvT49gdrKqWVjfs9M6cTssmRX8Y,0.25295147777777777,0.22990027777777777,0,1302,528,773,0.0196139,0.0034494,0.0230512,721,11800,1.027,33534623,36
SolanaBull 🚀,FLCrbfbwEhFARa8nK9rnZw8BVtKNAuHujh9EhWy5A4U4,CtvdyHYt8cMuGVHFarV2RADfoCdnrbd8e9jAsB225uMW,0.25238582857142855,0.22438242857142857,0.0046539,1262,523,739,0.0200313,0.0033297,0.0233495,704,2831,1.138,34565842,140
CuBe-M,DyDjFYB6i51FMHQvB4eKSwGHmgMxVf1i3FWwANAngqyY,EAW9vxqogvdPNapq7QTDpiVTHK6o7begUhPVnf854VTc,0.2508079555555556,0.22666305555555555,0.0069649,1286,530,756,0.0138052,0.0033855,0.01718,712,5888,1.031,33514366,72
RevTec | 100% Block Reward,B1rsc6jv3RsFpkak8qvJN3PfGYSg9E3Uw1joaV1EoiFj,revtecFsGSRCdF29atQvchSXrjwBesA9vSisD4fyH5K,0.24946061249999998,0.22653531249999997,0.0030354,1288,524,764,0.016507,0.0033957,0.0198899,710,2681,1.011,34635940,160
"YYDS Validator 🚀 Performant, Secure and NO Fees",DzPT1ZWDeURdTj38QBSceWnrpYFxZRBLPRXmUgHVDAGR,Xoir1BnQX9TbEvon9HRbD8tkjcD9dorsxmNjZAV64Re,0.24835563333333333,0.2281858333333333,0.0018715,1350,580,769,0.0147758,0.0035353,0.0182983,716,11926,1.009,37855163,36
,6zzAPhyFZgS6rdknHNZLcsoooZ744GtVmTDyfvRmN37Q,mds1WWedpezW3qvgML4WgP341jZksYAy5SbMLwjP5KC,0.24823609999999996,0.22378749999999997,0,1315,546,769,0.0209446,0.0035159,0.0244486,702,5320,1.024,32876654,80
,BjREhubbyR597w8tK9NUCLY74Zct2VuhvrNhyLinVc2e,scs2Ra91pMbvqFAP7uitrN5U25SoyBTqZgBbhpVMJko,0.2482055,0.22807,0,1331,558,773,0.0166402,0.0035066,0.0201355,715,5305,1.027,34829950,80
crypto-jack-sparrow,9NZ18GkTnXZug6eXAzpBsmyCsYfAJ7mL9bgUfSJDSAKr,AdSHK6vpQnwHRSw7jXUwjMEytmhFwnynZSENhvpAxL1y,0.2476079103448276,0.2180443103448276,0.0062418,1403,636,766,0.0196502,0.0036844,0.0233218,684,3680,1.018,39133346,116
,nfGcSJkP35SkPa5475iBChmq1UNcj7JE1uQHrrasymm,HrWYa5vKZrcDbQWE39SGYwyzYcbsmXfBiHJGxpasymm,0.23664011666666668,0.21710041666666668,0.0035751,1333,564,769,0.0124897,0.0034856,0.0159646,681,17847,1.014,36794038,24
Irishka,4DW4nrbGrjXRhhj3CH3AYgocExfqEoCCSMxZ9uzc3NpK,EBoKqyT2kCabcHXgpF7ScwrHgGUsR821xkTJsHtP2JJi,0.23558987692307692,0.20910307692307692,0.0023846,1329,555,773,0.0206281,0.0034884,0.0241022,656,8203,1.02,36346868,52
,H3GhqPMwvGLdxWg3QJGjXDSkFSJCsFk3Wx9XBTdYZykc,NWY18yrPHsTogTDq78HpB51D7gC5AGRsvJ5pPqSchkH,0.23532304999999998,0.20345875,0.0012142,1295,525,770,0.0272339,0.0034294,0.0306501,642,13207,1.039,36017274,32
[NODERS],94EhHE7MaKHq4p8oFADeyizDjwYwgFn1YBYGky8mR35z,3Pfubj3ytkRxFAGwFb5vtacuZJUxko5Du39xie9MBXuC,0.2352675046511628,0.2104236046511628,0.0035575,1297,527,770,0.0178872,0.0034111,0.0212864,660,2493,1.013,34704905,172
ZAN,59uncaiGG7RMfH6yMc6tLR69d61aT5yEcJq6ccq5Xbbu,2ufnDYz755WuHqGCczry1ACTNUVZdn2cm43bCyyPSZtH,0.23486812222222223,0.16817722222222223,0.0029964,1311,550,760,0.060227,0.0034794,0.0636945,527,11425,1.079,36990320,36
PK,PKvGYwh4efgythYddWAqGaPVuoZt8ybk7eXEoUqWxuA,PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ,0.2340842517857143,0.2081641517857143,0.0015466,1267,495,771,0.021051,0.0033347,0.0243735,653,1914,1.012,32636052,224
,Gmmjsfpr1cj66zqwaYzEiSPsA1Y438MKXVNPnGZ2zB9Q,DEU4agzdUCA5oZ1QSLxCyZb1smvdu5j1NXXsK2r823Uu,0.2279072,0.20111,0.0106713,1325,498,827,0.0126446,0.0034962,0.0161259,631,107052,1.014,30256292,4
cp0x_by_STAKRspace,3a2onvgTpGynakAQwx6gigtSeL7itZewNxqb5JiAvWeA,E9hD3ikumJx1GVswDjnpCt6Uu4WG5mz1PDWCqdE5uhmo,0.22584155454545454,0.20911295454545453,0.0010864,1135,428,706,0.0127012,0.0029504,0.0156422,656,9472,1.057,29000861,44
Lifinity Protocol,2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,0.22422166744186045,0.19655476744186046,0.0071393,1313,547,766,0.0170697,0.0034709,0.0205276,616,2483,1.018,34896920,172
OrbitFlare Validator,68q1YeY3QJoL3DF3umVKkCFARYh931sQTbZbRtYthGu9,orbit1bWKxnECKLqjhm5rybTiEC2GEYbecyebgEfM5q,0.2234323875,0.2064146875,0.0013543,1220,467,752,0.0125422,0.0031328,0.0156634,647,13394,1.013,31126089,32
NCValidator,NikGQUQqSLtsdHGGx7mQopojZcgd3N9uWFaZQ1r5EXn,ECNnK4VjcKTsABiw8FAp3JCE6tCmYyrEJthYVyMazmxi,0.22137339166666667,0.19363479166666667,0.0082466,1265,535,729,0.016154,0.0033492,0.019492,607,8057,1.178,33434023,48
Fthr Validator,AfyTzhTXBRBCxGdTEMc9LNEkVGVGfGA9wHf1VikaNb37,AYY1TCe347UZ7zueBmF4MyoFkeEZquRUNVBNoUZiRoew,0.2201192142857143,0.20407571428571428,0.0018093,1277,506,771,0.010884,0.0033623,0.0142342,643,5108,1.012,33115025,84
Marco Polo 0% Fee +MEV,EUiPhYZ8NoWX5ZzDh2cRR1fAS4su9jjV3YE7veyactzd,2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,0.21995589375,0.19658109375,0.0023619,1287,536,750,0.0176493,0.0033756,0.0210129,620,3313,1.034,35324985,128
Banana Business (BB),LNRmxHyXAzgBkgxDmb4ZefwLAnSv3fdsjPgjmThoa1T,3YX7PQuESmR2h95FDgjahEQjyCBhmY1Ts2MsrM1Kg9DS,0.21613699032258063,0.19649879032258064,0.0023304,1330,560,770,0.013838,0.003483,0.0173078,616,3456,1.013,35875683,124
The Lode (Sentries),LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq,LodeuWMHPiPj2PUHUyca2bkpFv9HyzR3gaDBmGJ9TSS,0.215508075,0.179066375,0.0063827,1327,569,758,0.0265684,0.0035024,0.030059,564,5341,1.017,36769135,80
A Unicorn Julia,686JcEJ98r8fMtUiVuKiz4WRoBpJ2Sm9zMhdc2b6H4bu,Hj2jzpAp57KyM3SmnYwJbDVrQ8tTWizMon2hhzYzwxet,0.20920245172413793,0.18354655172413792,0.0038291,1284,519,765,0.0184656,0.0033738,0.0218268,587,1847,1.013,33977222,232
🌸 SOLGirl MEV ⚡️👩‍💻,4tuMshQNpAFpy1YtEHnSsE5EPN1mAT8FevWvn2UPJHNM,ALp2GdA1eJV8vZHMHazCtTxNXe3BLUSco9LDASgjDs8R,0.20902528333333334,0.16846958333333334,0.0093282,1314,545,769,0.0277853,0.0034538,0.0312275,536,2553,1.013,36165636,168
SolStack,soLStAckuvkHtNzHF1cwmeSRG1FzVxKxwsdWZ1yrHrz,soLStaCk5TiGCpeLKa9Fvv6f5JQGMa6S3uhLh826e9N,0.20570791041666667,0.17105151041666666,0.0032578,1323,553,770,0.027924,0.0034871,0.0313986,536,1117,1.01,33531899,384
,46mwXQRqWwj8Jp4ZR2tL1Yr3Snm99xDfKUs5jz7hLmEK,5tfcGyf3NQFcufDigvbRt9kWoVN2KPEkBRUY3UaC3Zwm,0.20560435897435897,0.172929358974359,0.0061481,1293,523,770,0.0231458,0.0033927,0.0265269,581,920,1.011,34289249,468
Omakase,GzjMbJQDVuBLFY69QwhhjDGDy2o5Q6nswXMuVTCWEFnp,CZanBzZHFzrGY5qKzaX3CNhJ5smHEMTWFFnoeUi4J6dr,0.19697808333333333,0.18456058333333333,0.0073013,663,44,619,0.0034436,0.0016725,0.0051162,587,3418,1.439,3294229,120
TomYum,647eBPzfDqmSVEg5cQofnjzeFr7PfwvHcDEcb22JWA5X,BCJN2vZFAHDYmufBDcbD5UAQHSyerXfc6UQkgX3mSWuh,0.1909029625,0.1652090625,0.0015006,1277,509,768,0.0208716,0.0033337,0.0241933,518,13392,1.013,32739289,32
Simpdigit,Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp,simpRo1FrQYGa1moicfgnPDp6KyE38d4gYrZzhjXYJb,0.18909335625,0.16400765625,0.0051944,1324,566,757,0.0164004,0.0035049,0.0198913,514,3238,1.063,36943263,128
,A9V5e8ZLwQ2ArKZnCcrmz9Q92pDCkUXE5tqJmJDZkCMo,UPSCQNqdbiaqrQou9X9y8mr43ZHzvoNpKC26Mo7GubF,0.18736287623762377,0.02302487623762376,0.0020168,1316,548,768,0.1588662,0.0034671,0.1623212,903,1059,1.016,34754364,404
Puerta del Sol,8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf,4mzLWNgBX67zVwTykNnq96Z6KQLc8UyV5Q35EfVCDifC,0.1817527111111111,0.1577961111111111,0.0039359,1251,474,776,0.016746,0.0032843,0.0200207,495,11890,1.016,31121045,36
Solana Portugal,STPTPuWoyKzbWawom5DBndxkeRFAjW4PzJ2EjL1qeMW,STPTshazcjH6cZMHzQBrggFSPHXYCTRGB7ctqS1AjkH,0.15702287619047617,0.13532797619047618,0.0018681,1289,559,730,0.016396,0.0034413,0.0198268,424,4694,1.186,38258297,84
BIG BERTY,BeRtYZ7SVQozwTby6ajQzrHtKYkn4qoKyRfb3NDAedtA,BeRtYZnaaZLFwYQRPaZcxuuHBmyFBSGP32C8Ls5xnrZP,0.14481173333333336,0.13172583333333335,0.0009265,1206,476,729,0.0089875,0.0031824,0.0121594,1325,6194,1.176,32540457,36
Anti 🔥 +JitoMEV,Fy6zNoZ1eCPpQX3JXeQ9Yd1HW1BFL8rrFmDvYYDnuxjT,CpdzCVzaR9gjFymmEVE8xHboJFHaDnimRZ448cMBs6Rn,0.1075141,0.0868375,0.0044058,1234,470,763,0.0130945,0.0031956,0.0162708,275,107127,1.014,37862976,4
,2LrSZWeyvFovnzVFpFPQE7Lxt64xs3s3Re9HLxMJtGwf,6JKwz43wDTgk5n8eNCJrtsnNtkDdKd1XUZAvB9WkiEQ4,0.08517433076923075,0.04360173076923077,0.0013874,1281,513,768,0.0367819,0.0034163,0.0401852,1368,8216,1.019,33272957,52
,GiJj4MFyM4sCQ1aYQRQA9tqwtZFoaBdSxgNitWjHc2o9,5ivRNcK1yThcK3koZR1oikAfuNm6rj1LceMskayoVSzc,0.08343756315789475,0.03412776315789474,0.0068703,1346,563,782,0.038912,0.0035392,0.0424395,1070,2823,1.01,34735201,152
,GFWtwTkSkgc9RcAUkUxs7LyZ124DsBtcSnWGWwbrA113,BuoZ7q6faiJNTN24r7Kcj8dp96axs5XPEKXmWGsh2pDE,0.07047234523809524,0.03085434523809524,0.0043411,1258,489,768,0.0319619,0.0033269,0.0352769,968,2547,1.015,29293183,168
LunaNova,LunaFpQkZsZVJL2P2BUqNDJqyVYqrw9buQnjQtMLXdK,LunaowJnt875WWoqDkhHhE93SNYHa6tfFNVn1rqc57c,0.0557734,0.0170139,0.0107184,1335,572,762,0.0245371,0.0035161,0.0280411,1069,4141,1.119,35509270,100
,8n9ZTVwH2ZMTmCNmAgT54TUUJbLRLCDDy77nBpVzGEcE,CPcDFHCAKkr5Kp9T5aQWJhXV5J6iFj141NMQ87L6poPL,0.04897825131578947,0.011576151315789472,0.0170556,1289,516,773,0.0169909,0.0033657,0.0203465,726,1411,1.011,31788928,304
Stake Shark,2Y2opv8Kq8zFATg6ipqb2AjgCf18tkv1CLMLXQGif2NH,9hQqNe3DQTiwhspatewA8EXhz12e6sq5UJVJ2qNRwnTf,0.048365275,0.027296874999999998,0,1369,595,774,0.0174729,0.0036071,0.0210684,1226,4418,1.083,35586125,96
,8Pep3GmYiijRALqrMKpez92cxvF4YPTzoZg83uXh14pW,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,0.0410135,0,0.0082305,1311,543,767,0.0293361,0.003459,0.032783,1004,111,1.012,30702667,3852
,F5xevmQHWX6ivnvsDRHUDtz98h5Wf9snpLhdErCp3i9t,HzF7Kov41YJvKNkVEepUByEP5NKG45NJTc63JUDxT7tE,0.039257628571428574,0.02004392857142857,0.0019227,1260,491,769,0.0139602,0.0033437,0.017291,1258,7659,1.011,31110153,56
,3aEjXz1cQwMMk5sMA73Ev1RcaYzknQNFPkZx7jYeDEqS,14GtGcdikcK33tFBhedZ4rYTHcTpWveCxLXvR3Ydx9zS,0.03633070248138958,0.0010055024813895783,0.0082374,1215,451,763,0.0239157,0.0031821,0.0270878,31,129,1.058,29224637,3224
InfStones ✅,37BPVW1Ne1XHrzK15xguAS2BTdobVfThDzTE2mv8SsnJ,9Ukj3PkyD3igEDJGt1QTj9ThzjK6hMiadQfa3gm7kjf1,0.0141125,0.0141125,,,,,,,,206,,1.091,,4
,6ANziPu9boXJ6PZzSQoBVEUz8qowKMK3XWaxmG4EYVMJ,8j7RdaofeR9jaXWqYTubqooHpcajP7EfhWbR4UKUB4fF,0,,,,,,,,,,,1.025,,
Frankendancer-DoubleZero4,6fCLXKxDSNMv5tXDdq3s6diaKVtP4pWLiLixVnDaWJvQ,FttTBmXi5tmGJtiRcbVLwfMnY3ngrxw8DNSWRWMrr1WS,0,,,,,,,,,,,1.012,,
,AwmxY25ecvuLxRJKgnVX1ZnjYZcYzZX8vHwkCx4x1FZw,F1REzm2dJW1wfj2yHjCMV3FxVs8TXQG9qoW4MFEz6uYo,0,,,,,,,,,,,1.018,,
Figment | Firedancer,6jf9Hwx4ChqUpi8skCqmh7bnfTWXHXsqbfqAPHmSzPYc,HwRia5HUmQcvundpC6iFqwfK4iVNKRSmYm1NKsrMkZBC,0,,,,,,,,,,,1.483,,
Toshi CSS,MS1kjUoVPfy4AgyJLiJ3eC6Gv34Cwr839MryJgNKdwJ,toshB4tPQTFfyd3VFz2tC3nmEFHVmiBMUpcxwWiexn2,0,,,,,,,,,,,1.082,,
Frankendancer-DoubleZero3,8r4Fu6M8brgnL456RJfwxk8kN4iw1LgczfuXeuG1g4px,BM2vE2QqkB9fGtC34WPtM8drbgta13SBkhRq6dRG9J4J,0,,,,,,,,,,,1.085,,
Reflect Validator,rFLcT89WTT6kJsKmrMzpz5FUZHy7Z9bycBF1Q1SMy6i,RFLCTDRBVZTEbXrCd92jnKghYeDJARb6ByK2JnPfQmH,0,,,,,,,,,,,1.025,,
DSRV,2mxWiqtwdpE8zgkWxwFaJLn127dbuuHY4D32d8A6UnPL,DSRVdh9PQaqAcFtMCbJhyD4yMD5H2EeHNzdbqWctRY4E,0,,,,,,,,,,,1.07,,
Sextant,777VtXKGPmbpN2yGDAtHuAmDt2rQ7GKLnH6K8ViVv777,777idJ8gG2cZXjc5Wvcq7RBtkvcU1TJ8WoLQSHaU8nN2,0,,,,,,,,,,,1.016,,
,8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,FZrSKKsKfZJovcQWRQFDXz8DbHKCSRZLZqbBAGd1dG57,0,,,,,,,,,,,1.014,,
,Bithumb3zMpepFaLqtnnpbvNj1e3UiVFG26yKNVEHwux,BithTCxKV3G8bG8ZmmpHcFjdUGwsuSPr8sJFmt8ShjYk,0,,,,,,,,,,,1.251,,
,2EWi8L6xp62VgTqFo3LnhoSP5sL9CWqYxvK7UA63qK9x,FSVdqBzx5D4UsqBLnvmH5dFx2dCm1pTPAbQWJ1PYzTJ2,0,,,,,,,,,,,1.014,,
,5cwxevV9u1poNgfc1tKxMfEGX4oKt1DZNSHg48Umubm3,8a4juhtQScHcXPAcqVF3otxLMqxZMDALcE3FEVGBnKu8,0,,,,,,,,,,,1.012,,
,8nshUCt7FvxGRphfmiqAr9wdkRMrktfuS7YMhaaP3oUV,CRNyGD7xNPThLjNviGdxoAiHpQXZKx3UeyCfrxnmTi8r,0,,,,,,,,,,,1.012,,
,4T799AaK9YT7zBtVqYZEnCY5ihUF5XaEYemwr5EnozoQ,fotby1ABxpei2EVH9uXJ6KbHYgPjbg4Sny9eRzQjtRN,0,,,,,,,,,,,1.012,,
